regulator	target	beta.sign.sum	prior	ens_tf	ens_target
NR1I2	CYP1B1	-178.64099328584302	1	ENSG00000150907	ENSG00000100226
NR1I2	GALNT2	-86.064883978459804	1	ENSG00000150907	ENSG00000163565
NR1I2	AHCTF1	-306.54262777937601	1	ENSG00000150907	ENSG00000171223
NR1I2	NCF1	-195.23271071538701	1	ENSG00000150907	ENSG00000168961
NR1I2	CCR5	-243.95716835852002	1	ENSG00000150907	ENSG00000160932
NR1I2	ICOS	-367.32610153898202	1	ENSG00000150907	ENSG00000204516
NR1I2	FTH1	-484.88097106810403	1	ENSG00000150907	ENSG00000123240
NR1I2	NPAS2	-575.68461854990403	1	ENSG00000150907	ENSG00000137193
NR1I2	PFKFB3	-417.99579507633501	1	ENSG00000150907	ENSG00000198355
NR1I2	JUNB	-258.21220916156602	1	ENSG00000150907	ENSG00000188313
NR1I2	KRT15	-162.44045946352901	1	ENSG00000150907	ENSG00000140464
NR1I2	BDNF	-212.98394536843398	1	ENSG00000150907	ENSG00000125826
NR1I2	GRIN1	88.298189779263211	1	ENSG00000150907	ENSG00000009413
NR1I2	MYOZ1	222.23899007416199	1	ENSG00000150907	ENSG00000101236
NR1I2	C1S	-102.11740186934799	1	ENSG00000150907	ENSG00000138760
NR1I2	GRIN2A	-52.746888240916498	1	ENSG00000150907	ENSG00000141574
NR1I2	IFIT1	-324.03696973102296	1	ENSG00000150907	ENSG00000155287
NR1I2	HBE1	-175.96626663187303	1	ENSG00000150907	ENSG00000132109
NR1I2	TRIM34	-929.31286662304399	1	ENSG00000150907	ENSG00000184979
NFIB	CXCL5	255.38220591313799	0	ENSG00000163064	ENSG00000038945
NFIB	ADH1A	230.501160131885	0	ENSG00000163064	ENSG00000118785
TCF7L2	NR6A1	-122.148166240705	1	ENSG00000106536	ENSG00000211896
FOXO1	PLEKHA4	-65.656045558407712	1	ENSG00000080298	ENSG00000185722
FOXO1	DPYD	346.67735982227504	1	ENSG00000080298	ENSG00000111728
FOXO1	PTPN1	-337.55990031779902	1	ENSG00000080298	ENSG00000164691
VENTX	LAP3	71.957337195825602	1	ENSG00000162367	ENSG00000189134
FLI1	ARFRP1	-25.770378554644999	1	ENSG00000153234	ENSG00000150967
FLI1	DMP1	-103.402471067071	1	ENSG00000153234	ENSG00000141401
FLI1	PRL	-148.637669691714	1	ENSG00000153234	ENSG00000072062
FLI1	RELA	-139.93912353305799	1	ENSG00000153234	ENSG00000169403
POU4F1	EDN1	366.84558059220001	1	ENSG00000174963	ENSG00000269335
POU4F1	NAMPT	597.55754043856405	1	ENSG00000174963	ENSG00000130203
POU4F1	SOD2	407.84741179803706	1	ENSG00000174963	ENSG00000244731
POU4F1	NR4A3	1017.0309672216999	1	ENSG00000174963	ENSG00000221869
POU4F1	SOX9	391.81467570160402	1	ENSG00000174963	ENSG00000168209
POU4F1	BMP2	358.20774999775	1	ENSG00000174963	ENSG00000167968
POU4F1	ADAMDEC1	116.630685480476	1	ENSG00000174963	ENSG00000167996
POU4F1	TMEM140	1245.3528411745801	1	ENSG00000174963	ENSG00000115457
POU4F1	AHNAK2	415.63195172076797	1	ENSG00000174963	ENSG00000110446
POU4F1	PPARA	363.52540511968101	1	ENSG00000174963	ENSG00000185338
POU4F1	TICAM2	335.77797852054601	1	ENSG00000174963	ENSG00000110057
TCF7L1	BMP4	118.287634408926	1	ENSG00000185022	ENSG00000132912
HHEX	SCARB2	451.68536457263298	1	ENSG00000129535	ENSG00000173706
HHEX	GAK	513.44986049345005	1	ENSG00000129535	ENSG00000136514
HHEX	GK	149.968678911246	1	ENSG00000129535	ENSG00000102265
ZIC1	BAG1	-36.128521244522297	1	ENSG00000204103	ENSG00000129744
GABPA	NR2C1	226.957485512912	1	ENSG00000172216	ENSG00000166523
GABPA	PTGIS	654.79732829968498	1	ENSG00000172216	ENSG00000081041
GABPA	PAX8	724.809393033074	1	ENSG00000172216	ENSG00000164825
GABPA	XAF1	424.09371548992203	1	ENSG00000172216	ENSG00000150337
GABPA	SMAD3	69.367143278623288	1	ENSG00000172216	ENSG00000173391
ERG	KRT3	558.88489737389102	1	ENSG00000177426	ENSG00000166949
ERG	NKAPL	499.58332182185598	1	ENSG00000177426	ENSG00000172345
ERG	PTPN1	734.41482847134705	1	ENSG00000177426	ENSG00000164691
CREB3L1	GCLC	192.615042522793	0	ENSG00000104856	ENSG00000171855
CREB3L1	GCLM	252.32645852116599	1	ENSG00000104856	ENSG00000105499
CREB3L1	CD44	239.757487675303	1	ENSG00000104856	ENSG00000105835
CREB3L1	OGFR	650.27380816760001	1	ENSG00000104856	ENSG00000138378
CREB3L1	IFI35	969.08015934617902	1	ENSG00000104856	ENSG00000125347
CREB3L1	PTGS2	496.22706556367399	1	ENSG00000104856	ENSG00000140968
CREB3L1	RARB	477.23734612013197	1	ENSG00000104856	ENSG00000100906
CREB3L1	AMPH	1142.2727321355601	1	ENSG00000104856	ENSG00000109320
CREB3L1	NDC80	311.83998775397998	1	ENSG00000104856	ENSG00000162924
CREB3L1	YY1	646.50259665466501	1	ENSG00000104856	ENSG00000119508
CREB3L1	CSF3	202.764230383968	1	ENSG00000104856	ENSG00000158470
CREB3L1	UNC93B1	670.50824988023101	0	ENSG00000104856	ENSG00000140379
CREB3L1	BTN3A3	237.172287156149	1	ENSG00000104856	ENSG00000166920
CREB3L1	GBP3	365.08329495688201	1	ENSG00000104856	ENSG00000101017
CREB3L1	MYB	976.72682175198202	1	ENSG00000104856	ENSG00000112149
CREB3L1	IFIT3	217.80409828186299	1	ENSG00000104856	ENSG00000003402
CREB3L1	TNFSF10	56.598990198890291	1	ENSG00000104856	ENSG00000107175
CREB3L1	PLAU	241.552683840177	1	ENSG00000104856	ENSG00000184371
CREB3L1	TREM1	945.917015847122	0	ENSG00000104856	ENSG00000138755
CREB3L1	IRF1	825.62396312948499	1	ENSG00000104856	ENSG00000172817
CREB3L1	IDO1	475.00205363614003	1	ENSG00000104856	ENSG00000182197
CREB3L1	IL15RA	583.03483864971395	1	ENSG00000104856	ENSG00000099860
CREB3L1	EGFR	1441.73699375192	1	ENSG00000104856	ENSG00000182393
CREB3L1	FCGR1A	438.40342627650199	1	ENSG00000104856	ENSG00000134470
CREB3L1	PTS	743.23098560015706	1	ENSG00000104856	ENSG00000115008
CREB3L1	NR3C2	331.298017625863	1	ENSG00000104856	ENSG00000197272
CREB3L1	CCL28	576.63919199097995	0	ENSG00000104856	ENSG00000136244
CREB3L1	REL	333.69579663365801	1	ENSG00000104856	ENSG00000120539
CREB3L1	IFI16	1146.3800656610401	1	ENSG00000104856	ENSG00000153898
CREB3L1	GEM	757.52648350731204	1	ENSG00000104856	ENSG00000144802
CREB3L1	FTH1	646.33464975320294	1	ENSG00000104856	ENSG00000123240
CREB3L1	MYD88	36.140469814646899	1	ENSG00000104856	ENSG00000100911
CREB3L1	CSF1	358.76650238619601	1	ENSG00000104856	ENSG00000197249
CREB3L1	NKAPL	269.26458079685602	1	ENSG00000104856	ENSG00000172345
CREB3L1	MMP1	319.22555536507002	1	ENSG00000104856	ENSG00000204267
CREB3L1	HSH2D	131.575797550044	1	ENSG00000104856	ENSG00000231925
CREB3L1	MT1F	143.514579103595	1	ENSG00000104856	ENSG00000127666
CREB3L1	AGER	889.79702572699398	1	ENSG00000104856	ENSG00000118503
CREB3L1	HLA-F	987.62885857648303	1	ENSG00000104856	ENSG00000049249
CREB3L1	PDE7A	216.45027906609599	1	ENSG00000104856	ENSG00000102524
CREB3L1	MT1H	305.54534599373403	0	ENSG00000104856	ENSG00000181634
CREB3L1	MT1M	416.20324286128096	1	ENSG00000104856	ENSG00000145901
CREB3L1	HMGN1	372.54512835757498	1	ENSG00000104856	ENSG00000050730
CREB3L1	IGHE	1074.70935169781	1	ENSG00000104856	ENSG00000056558
USF1	TMEM140	918.58523490941195	1	ENSG00000164299	ENSG00000115457
USF1	CD3G	626.35785237770301	1	ENSG00000164299	ENSG00000227507
HOXB13	APOBEC2	-66.270541474976213	1	ENSG00000143390	ENSG00000124875
NR2F6	PLCG1	-439.91152938283403	0	ENSG00000204595	ENSG00000169248
NR2F6	TREM1	-127.49958854853901	0	ENSG00000204595	ENSG00000138755
NR2F6	IL15RA	-80.166622946488999	1	ENSG00000204595	ENSG00000099860
NR2F6	RORC	-316.770139311072	0	ENSG00000204595	ENSG00000131203
PKNOX1	ST6GAL1	-86.743170771224001	1	ENSG00000172845	ENSG00000101347
PKNOX1	MMP3	386.16118325997701	1	ENSG00000172845	ENSG00000169194
PKNOX1	NR2F1	32.054716148364804	1	ENSG00000172845	ENSG00000166349
PKNOX1	PENK	16.107175497607599	1	ENSG00000172845	ENSG00000173432
ZBTB7B	TGM2	189.36510358342201	0	ENSG00000164458	ENSG00000164342
BCL6B	FOS	-80.451430797198498	1	ENSG00000186766	ENSG00000121879
TAL1	SAMHD1	-274.05165211953602	1	ENSG00000158773	ENSG00000138075
TAL1	TNFAIP3	-174.85055924903199	1	ENSG00000158773	ENSG00000121594
TAL1	CRP	170.94404717828002	1	ENSG00000158773	ENSG00000104870
TAL1	APOBEC3B	-34.425931291165497	1	ENSG00000158773	ENSG00000197747
TAL1	PRAME	350.01519835393503	1	ENSG00000158773	ENSG00000155380
GMEB1	IL1A	-1058.6775216812598	1	ENSG00000068305	ENSG00000172724
GMEB1	CCDC92	-292.76995164188497	1	ENSG00000068305	ENSG00000124762
NFIA	CLEC2B	-106.956352387617	1	ENSG00000101412	ENSG00000182492
NFIA	PIK3CA	-289.093766748267	1	ENSG00000101412	ENSG00000060566
NFIA	HERC6	-258.161090408897	1	ENSG00000101412	ENSG00000105697
NFIA	SPATA19	-262.55153035778403	1	ENSG00000101412	ENSG00000157168
NFIA	PTMA	-269.89811656006003	1	ENSG00000101412	ENSG00000166118
FUBP1	SPI1	13.5623345322115	1	ENSG00000157557	ENSG00000166888
FUBP1	B4GALT5	215.24412363379599	1	ENSG00000157557	ENSG00000131981
FUBP1	AMACR	-59.250770217166298	1	ENSG00000157557	ENSG00000168038
GFI1	IL6ST	321.28981519724397	1	ENSG00000116044	ENSG00000160211
GFI1	BCL2A1	549.04966902641797	1	ENSG00000116044	ENSG00000159399
GFI1	HESX1	482.83387900775301	1	ENSG00000116044	ENSG00000100985
GFI1	ABTB2	361.39935377454202	1	ENSG00000116044	ENSG00000181019
GFI1	BACE1	381.16243463391601	1	ENSG00000116044	ENSG00000168003
ZNF281	GBP2	-268.52075728630797	1	ENSG00000010818	ENSG00000204103
ATF3	IL12B	806.04964083595905	1	ENSG00000019549	ENSG00000105974
REL	TLR2	312.203646768878	1	ENSG00000109787	ENSG00000125787
REL	CYP19A1	672.97334715675402	1	ENSG00000109787	ENSG00000176884
REL	RORB	554.54274380859806	1	ENSG00000109787	ENSG00000239732
REL	TAPBP	414.43973109237902	1	ENSG00000109787	ENSG00000122691
REL	IKBKG	-141.003284728507	1	ENSG00000109787	ENSG00000026025
EN1	IL1B	245.80402340797997	1	ENSG00000102554	ENSG00000215301
EN1	NR1H2	733.02952067227	1	ENSG00000102554	ENSG00000117525
EN1	SERPINE2	916.65841266436803	1	ENSG00000102554	ENSG00000154451
EN1	GMPR	151.442579187467	1	ENSG00000102554	ENSG00000198814
EN1	BNIP3	472.01819794014096	1	ENSG00000102554	ENSG00000138670
EN1	NKAPL	540.30305040454107	1	ENSG00000102554	ENSG00000172345
EN1	PSMB8	616.10185988427907	1	ENSG00000102554	ENSG00000232810
TCF23	AFP	179.39458038579701	1	ENSG00000178919	ENSG00000104856
TCF23	GUCY1A2	-190.82565650959899	0	ENSG00000178919	ENSG00000145839
HEYL	CCDC109B	-409.15909363940801	1	ENSG00000120690	ENSG00000179750
HEYL	NR1H4	122.93748440887801	1	ENSG00000120690	ENSG00000278540
HEYL	IFNGR1	-450.611825060348	1	ENSG00000120690	ENSG00000171132
HEYL	MSR1	-148.893227286399	1	ENSG00000120690	ENSG00000005339
HEYL	TNFRSF9	-179.50790394648499	1	ENSG00000120690	ENSG00000213928
HEYL	RGS1	-780.092377551754	1	ENSG00000120690	ENSG00000198963
HEYL	TNFSF10	-226.49622279506198	1	ENSG00000120690	ENSG00000107175
HEYL	RSAD2	-365.60699582175903	1	ENSG00000120690	ENSG00000196371
HEYL	GMPR	-136.175146287849	1	ENSG00000120690	ENSG00000198814
HEYL	ETV6	-1723.6610462756601	1	ENSG00000120690	ENSG00000188290
HEYL	NFKBIE	-227.662145461253	1	ENSG00000120690	ENSG00000142089
HEYL	EGFR	-391.73226153728103	1	ENSG00000120690	ENSG00000182393
HEYL	VEGFC	428.77837003488401	1	ENSG00000120690	ENSG00000056736
HEYL	THRB	-607.30546803412005	1	ENSG00000120690	ENSG00000136689
HEYL	FAM134B	-453.54768548702202	1	ENSG00000120690	ENSG00000235750
HEYL	TLR3	-346.28872183159598	1	ENSG00000120690	ENSG00000183486
HEYL	BATF2	194.39742445672698	1	ENSG00000120690	ENSG00000090621
HEYL	INSR	-498.56087631462896	1	ENSG00000120690	ENSG00000105559
HEYL	BCL2	-337.034901476568	1	ENSG00000120690	ENSG00000163644
HEYL	THBD	-1030.3376321032099	1	ENSG00000120690	ENSG00000134321
HEYL	EXT1	-584.14292696555003	1	ENSG00000120690	ENSG00000130066
HEYL	IFITM2	-551.59456424154598	1	ENSG00000120690	ENSG00000149131
HEYL	GJA4	-111.64958038741001	1	ENSG00000120690	ENSG00000135899
HEYL	IGHG1	-377.06828003227099	1	ENSG00000120690	ENSG00000135148
HEYL	CHUK	-407.48688714266899	1	ENSG00000120690	ENSG00000124731
HEYL	TAPBP	-114.953069074064	1	ENSG00000120690	ENSG00000122691
ZNF589	EHD4	-123.21140933016899	0	ENSG00000230797	ENSG00000081051
ZNF589	INHBA	-219.67264104719501	0	ENSG00000230797	ENSG00000132693
ZNF589	CDKN1A	-318.986304997373	1	ENSG00000230797	ENSG00000137869
ZNF589	PMAIP1	-36.169382904884699	1	ENSG00000230797	ENSG00000078399
ZNF589	COMMD3	-58.376890403001603	1	ENSG00000230797	ENSG00000095752
ZNF589	MX1	-114.122727898218	1	ENSG00000230797	ENSG00000129988
ZNF589	PAFAH2	-164.54860023472202	1	ENSG00000230797	ENSG00000138795
ZNF589	ADAR	-372.623319742391	1	ENSG00000230797	ENSG00000012223
ZNF589	RAG1	-148.13396936611701	1	ENSG00000230797	ENSG00000124785
ZNF589	MX2	-222.35787568949402	0	ENSG00000230797	ENSG00000007908
ZNF589	SERPINA1	-212.023476542021	1	ENSG00000230797	ENSG00000164362
FOXQ1	CR2	166.37545861326299	1	ENSG00000196460	ENSG00000026508
FOXQ1	ZNF366	108.80527113144899	1	ENSG00000196460	ENSG00000116251
TLX3	IFI6	1176.2392454277699	1	ENSG00000101076	ENSG00000105246
TLX3	MTHFD2L	662.30902230895106	1	ENSG00000101076	ENSG00000198417
TLX3	B2M	184.78065038681001	1	ENSG00000101076	ENSG00000089127
TLX3	MYOZ1	-136.27475132573602	1	ENSG00000101076	ENSG00000101236
HEY1	LIPA	290.93581212804401	1	ENSG00000170265	ENSG00000018625
HNF4G	ELF3	-37.180542760008798	1	ENSG00000133794	ENSG00000125952
OSR2	BTN3A3	753.56466915611406	1	ENSG00000143437	ENSG00000166920
OSR2	DDX3X	54.366128338502797	1	ENSG00000143437	ENSG00000121060
NFIL3	EPAS1	121.293470835305	1	ENSG00000213999	ENSG00000118971
PKNOX2	MYC	1364.5925817345098	1	ENSG00000071564	ENSG00000187513
PKNOX2	PNPT1	185.15321063395001	1	ENSG00000071564	ENSG00000084207
PKNOX2	CTSB	635.58166799316996	1	ENSG00000071564	ENSG00000080986
PKNOX2	SERPINB9	-765.91872661189404	1	ENSG00000071564	ENSG00000122861
CDX2	HIF1A	411.50047977260698	1	ENSG00000136997	ENSG00000123358
CDX2	SCAP	1136.0345002147001	1	ENSG00000136997	ENSG00000102970
CDX2	POMC	712.967314410369	1	ENSG00000136997	ENSG00000102962
CDX2	C4BPA	153.13050136620501	1	ENSG00000136997	ENSG00000006210
CDX2	CYP19A1	358.84513076082902	1	ENSG00000136997	ENSG00000176884
CDX2	NR4A2	588.63724980343102	1	ENSG00000136997	ENSG00000164626
CDX2	CXCL1	117.71795283247801	1	ENSG00000136997	ENSG00000125144
CDX2	NR2F2	-261.39680998617803	1	ENSG00000136997	ENSG00000110911
CDX2	PLCD1	694.84810207654698	1	ENSG00000136997	ENSG00000120833
CDX2	S100A6	194.83001126184899	1	ENSG00000136997	ENSG00000092295
DRGX	PTHLH	-205.84409274134202	1	ENSG00000174282	ENSG00000132170
DRGX	MMP9	-780.47825504344303	1	ENSG00000174282	ENSG00000148200
DRGX	HNF4G	-480.29686785131105	1	ENSG00000174282	ENSG00000165030
GFI1B	NR1H4	-287.05677953667299	1	ENSG00000010030	ENSG00000278540
GFI1B	CXCL5	812.86124563145995	0	ENSG00000010030	ENSG00000038945
GFI1B	BCL2L1	-270.73755054954898	1	ENSG00000010030	ENSG00000140650
E2F7	E2F3	458.76520140949503	1	ENSG00000106546	ENSG00000174749
E2F7	IL15	1363.16374545644	1	ENSG00000106546	ENSG00000157601
E2F7	CCL19	375.01803495696402	1	ENSG00000106546	ENSG00000204264
ZNF143	CCDC109B	120.780567843363	1	ENSG00000170581	ENSG00000179750
ZNF143	ABCB4	295.50532226271099	1	ENSG00000170581	ENSG00000114013
ZNF143	HGF	817.43558939725801	1	ENSG00000170581	ENSG00000121858
ZNF143	SERPINB1	1093.5299103494501	1	ENSG00000170581	ENSG00000271503
ZNF143	GCLM	450.54701336518303	1	ENSG00000170581	ENSG00000105499
ZNF143	IFNGR1	360.58505909847503	1	ENSG00000170581	ENSG00000171132
ZNF143	TNC	451.60875229360801	1	ENSG00000170581	ENSG00000115415
ZNF143	TNFRSF9	346.9985316524	1	ENSG00000170581	ENSG00000213928
ZNF143	PARP12	213.61078254915401	1	ENSG00000170581	ENSG00000168610
ZNF143	BCL3	213.24990528654098	1	ENSG00000170581	ENSG00000168310
ZNF143	SREBF1	362.15834566488502	1	ENSG00000170581	ENSG00000185507
ZNF143	KCNN2	151.827976953405	1	ENSG00000170581	ENSG00000164430
ZNF143	APOL1	122.30696819746599	1	ENSG00000170581	ENSG00000113580
ZNF143	YY1	429.67560881379404	1	ENSG00000170581	ENSG00000119508
ZNF143	XIAP	428.71839567011597	1	ENSG00000170581	ENSG00000166016
ZNF143	TIMP1	227.73213554732499	1	ENSG00000170581	ENSG00000160710
ZNF143	MAP4K1	731.33942273774198	1	ENSG00000170581	ENSG00000163568
ZNF143	HAMP	166.23321402911998	0	ENSG00000170581	ENSG00000152766
ZNF143	TFEC	386.70042372534698	1	ENSG00000170581	ENSG00000100342
ZNF143	CAV1	205.04015171122899	1	ENSG00000170581	ENSG00000128335
ZNF143	RASSF4	343.92855419255096	1	ENSG00000170581	ENSG00000162772
ZNF143	FGF8	276.34568982875197	1	ENSG00000170581	ENSG00000166710
ZNF143	CCL1	112.15642380332301	1	ENSG00000170581	ENSG00000107262
ZNF143	DHX58	330.41153459076304	1	ENSG00000170581	ENSG00000168062
ZNF143	NFKB1	200.42580599509301	1	ENSG00000170581	ENSG00000171791
ZNF143	MVK	181.48091141354303	1	ENSG00000170581	ENSG00000106605
ZNF143	IFNG	288.90340845935003	1	ENSG00000170581	ENSG00000130303
ZNF143	ST8SIA1	469.83359693960097	1	ENSG00000170581	ENSG00000111801
ZNF143	TRIM38	636.52813501461196	1	ENSG00000170581	ENSG00000157693
ZNF143	HMGCR	339.32075851613399	1	ENSG00000170581	ENSG00000165806
ZNF143	STAT1	215.67461288652501	1	ENSG00000170581	ENSG00000133101
ZNF143	CD48	552.68253068403203	1	ENSG00000170581	ENSG00000004468
ZNF143	F3	196.41657376289399	0	ENSG00000170581	ENSG00000117091
ZNF143	ESRRB	421.92098435231497	1	ENSG00000170581	ENSG00000243649
ZNF143	DUSP1	228.98419579031301	1	ENSG00000170581	ENSG00000086065
ZNF143	SDC4	617.80865580870898	0	ENSG00000170581	ENSG00000169245
ZNF143	PLCG1	937.59153713909302	0	ENSG00000170581	ENSG00000169248
ZNF143	TREM1	138.901687575643	0	ENSG00000170581	ENSG00000138755
ZNF143	C3	414.35989650398699	1	ENSG00000170581	ENSG00000108771
ZNF143	THRA	201.86686127549899	1	ENSG00000170581	ENSG00000163840
ZNF143	NR1D1	57.732563208854103	1	ENSG00000170581	ENSG00000138166
ZNF143	IRF5	1.86420669412215	1	ENSG00000170581	ENSG00000120690
ZNF143	EPO	412.52677656788302	1	ENSG00000170581	ENSG00000133106
ZNF143	SH3BGRL	703.31666929272399	1	ENSG00000170581	ENSG00000010030
ZNF143	IL15RA	107.23704598478099	1	ENSG00000170581	ENSG00000099860
ZNF143	TRAFD1	353.270070994886	0	ENSG00000170581	ENSG00000117228
ZNF143	LMO2	213.21524360682201	1	ENSG00000170581	ENSG00000162645
ZNF143	AGT	74.554644995066084	0	ENSG00000170581	ENSG00000117226
ZNF143	IL6	866.73499164824102	1	ENSG00000170581	ENSG00000131979
ZNF143	IRF4	824.73513678185805	1	ENSG00000170581	ENSG00000137198
ZNF143	CYP1B1	323.84476444287998	1	ENSG00000170581	ENSG00000100226
ZNF143	ABCG5	327.81909110990398	1	ENSG00000170581	ENSG00000172432
ZNF143	LEF1	671.72081119935001	1	ENSG00000170581	ENSG00000138642
ZNF143	BRCA2	567.09920200548402	0	ENSG00000170581	ENSG00000163666
ZNF143	PML	220.49870011206298	1	ENSG00000170581	ENSG00000234745
ZNF143	PMM2	145.28154765630501	1	ENSG00000170581	ENSG00000204525
ZNF143	VPS53	353.92836270044199	1	ENSG00000170581	ENSG00000204642
ZNF143	KLK3	574.21898989887904	1	ENSG00000170581	ENSG00000196684
ZNF143	RORC	542.60365759771207	0	ENSG00000170581	ENSG00000131203
ZNF143	NFKBIZ	760.12394029534801	1	ENSG00000170581	ENSG00000068079
ZNF143	NR1I2	724.57100148393101	1	ENSG00000170581	ENSG00000137965
ZNF143	TRPC1	464.92372125296697	0	ENSG00000170581	ENSG00000137959
ZNF143	ATP10D	718.46828072710912	1	ENSG00000170581	ENSG00000126709
ZNF143	SCD5	929.21151165987703	1	ENSG00000170581	ENSG00000185745
ZNF143	TIFA	732.06947600107605	0	ENSG00000170581	ENSG00000119922
ZNF143	SKP2	911.78438611366698	1	ENSG00000170581	ENSG00000119917
ZNF143	IL9	357.21045885438303	1	ENSG00000170581	ENSG00000152778
ZNF143	TNIP1	416.609970177994	1	ENSG00000170581	ENSG00000185201
ZNF143	NFKBIE	521.89164305070699	1	ENSG00000170581	ENSG00000142089
ZNF143	MKX	458.29666761303702	1	ENSG00000170581	ENSG00000164136
ZNF143	FCGR1A	525.47051107949801	1	ENSG00000170581	ENSG00000134470
ZNF143	NR3C2	238.13276848830003	1	ENSG00000170581	ENSG00000197272
ZNF143	IFIT5	742.91272265495104	1	ENSG00000170581	ENSG00000187608
ZNF143	BCL2L11	876.71512862844099	1	ENSG00000170581	ENSG00000172183
ZNF143	ANGPT1	162.55530024129499	1	ENSG00000170581	ENSG00000049130
ZNF143	SSBP3	404.15273974826499	1	ENSG00000170581	ENSG00000002549
ZNF143	NCF1	468.02465342778299	1	ENSG00000170581	ENSG00000168961
ZNF143	CCR5	385.47000539015897	1	ENSG00000170581	ENSG00000160932
ZNF143	NUAK2	109.05624066890999	1	ENSG00000170581	ENSG00000143384
ZNF143	IL15	581.47106291281193	1	ENSG00000170581	ENSG00000157601
ZNF143	TLR3	963.05517590293505	1	ENSG00000170581	ENSG00000183486
ZNF143	NFIL3	219.30922961987099	1	ENSG00000170581	ENSG00000123609
ZNF143	B2M	1266.2186805349399	1	ENSG00000170581	ENSG00000089127
ZNF143	SLFN5	614.21680320477503	1	ENSG00000170581	ENSG00000111335
ZNF143	STAT6	1240.5581552308099	1	ENSG00000170581	ENSG00000135114
ZNF143	PXK	236.87910185851001	1	ENSG00000170581	ENSG00000059378
ZNF143	GJB1	226.871468593066	1	ENSG00000170581	ENSG00000136147
ZNF143	FASN	321.88482693476197	1	ENSG00000170581	ENSG00000038210
ZNF143	JUNB	841.93448751629899	1	ENSG00000170581	ENSG00000188313
ZNF143	LRG1	850.02471155169405	1	ENSG00000170581	ENSG00000141682
ZNF143	KRT15	294.38418925647699	1	ENSG00000170581	ENSG00000140464
ZNF143	SPSB1	800.09187654426103	1	ENSG00000170581	ENSG00000138035
ZNF143	BCL2	670.11170600183198	1	ENSG00000170581	ENSG00000163644
ZNF143	CCL19	121.78497686964501	1	ENSG00000170581	ENSG00000204264
ZNF143	CYP7B1	114.29461900605401	1	ENSG00000170581	ENSG00000240065
ZNF143	CIDEA	121.63029957117099	1	ENSG00000170581	ENSG00000107551
ZNF143	PUS1	306.35668016845904	1	ENSG00000170581	ENSG00000104312
ZNF143	THBD	868.59479413494603	1	ENSG00000170581	ENSG00000134321
ZNF143	GAK	171.055686443349	0	ENSG00000170581	ENSG00000136514
ZNF143	C1S	365.56864418657699	1	ENSG00000170581	ENSG00000138760
ZNF143	IFITM2	1354.26522574195	1	ENSG00000170581	ENSG00000149131
ZNF143	RXRA	256.68244980044801	1	ENSG00000170581	ENSG00000166750
ZNF143	TNFRSF4	97.619177244559808	1	ENSG00000170581	ENSG00000184602
ZNF143	GJA4	412.326666717526	1	ENSG00000170581	ENSG00000135899
ZNF143	PLA2G2A	156.18220294829399	1	ENSG00000170581	ENSG00000171621
ZNF143	APOD	447.60295797939398	0	ENSG00000170581	ENSG00000035720
ZNF143	ESRRG	372.88675626761199	1	ENSG00000170581	ENSG00000168394
ZNF143	MMP1	50.943079609843601	1	ENSG00000170581	ENSG00000204267
ZNF143	HSH2D	103.37391373943899	1	ENSG00000170581	ENSG00000231925
ZNF143	PDE7A	637.30977292171895	1	ENSG00000170581	ENSG00000102524
ZNF143	MT1H	702.70837284217998	0	ENSG00000170581	ENSG00000181634
ZNF143	HBE1	381.754830563609	1	ENSG00000170581	ENSG00000132109
ZNF143	DDX3X	557.78451378714897	1	ENSG00000170581	ENSG00000121060
ZNF143	IFI30	229.27575675904799	1	ENSG00000170581	ENSG00000258659
ZNF143	LTA	276.57200721662798	1	ENSG00000170581	ENSG00000132256
ZNF143	KIAA0040	322.84984548600801	1	ENSG00000170581	ENSG00000156587
ZNF143	TRIM34	806.83410724819794	1	ENSG00000170581	ENSG00000184979
ZNF143	ADRA2B	428.98876901676806	1	ENSG00000170581	ENSG00000140105
ZNF143	CCL18	302.42935180318801	1	ENSG00000170581	ENSG00000132530
ZNF143	CCL3	978.72460446894809	1	ENSG00000170581	ENSG00000124256
PBX3	BTK	989.46703815969806	1	ENSG00000124092	ENSG00000007944
PBX3	CPT1A	253.12837681125998	1	ENSG00000124092	ENSG00000153094
PBX3	IL12B	719.41548529040995	1	ENSG00000124092	ENSG00000105974
PBX3	C4BPA	598.36760779637609	1	ENSG00000124092	ENSG00000006210
PBX3	IL1RN	-312.20952420954899	1	ENSG00000124092	ENSG00000187210
PBX3	NR5A1	1160.2468168528399	1	ENSG00000124092	ENSG00000164949
PBX3	CD3G	-250.900805434451	1	ENSG00000124092	ENSG00000227507
PBX3	TERT	1048.76416823401	1	ENSG00000124092	ENSG00000118513
PBX3	CLEC4E	892.25902952714	1	ENSG00000124092	ENSG00000163545
PBX3	NR2F1	748.00610677187808	1	ENSG00000124092	ENSG00000166349
PBX3	DPYD	1089.9968072945301	1	ENSG00000124092	ENSG00000111728
PBX3	S100A10	1592.4155446632001	1	ENSG00000124092	ENSG00000105825
PBX3	MUC2	-127.631003934454	1	ENSG00000124092	ENSG00000145365
TBX10	GALNT2	57.454689450589399	1	ENSG00000163435	ENSG00000163565
E4F1	ANGPTL1	347.98406937317594	1	ENSG00000126561	ENSG00000112576
E4F1	FASLG	508.50575016971499	0	ENSG00000126561	ENSG00000110848
